tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-09-30 18:40:27	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.0	016.9		g	-62.2	3.75e-05	1	1	1.48e-08	8.44e-09	5.14e-09	u	273	0	0	273
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-10-14 17:14:52	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	4.3	015.8		g	-62.4	3.74e-05	2	1	4.75e-08	5.55e-08	1.49e-08	u	273	0	0	77
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-10-21 18:53:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	013.9		g	-62.5	3.73e-05	3	1	5.23e-08	9.81e-09	2.07e-08	u	273	0	0	348.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-11-04 11:58:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.6	016.6		g	-62.2	3.74e-05	4	1	8.29e-09	6.78e-09	3.24e-09	u	273	0	0	373.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-11-11 13:56:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	015.2		g	-62.2	3.76e-05	5	1	1.04e-08	1.02e-08	4.13e-09	u	273	0	0	423.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-11-23 18:06:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	014.8		g	-62.1	3.77e-05	6	1	1.37e-08	1.89e-08	5.64e-09	u	273	0	0	473.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-12-10 18:04:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	014.5		g	-61.9	3.77e-05	7	1	1.23e-08	9.97e-09	4.71e-09	u	273	0	0	523.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2015-12-17 13:52:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	016.6		g	-61.9	3.74e-05	8	1	1.91e-08	1.18e-08	4.99e-09	u	273	0	0	573.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-01-08 11:43:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.1	020.9		g	-61.8	3.70e-05	9	1	3.51e-08	6.05e-08	3.49e-09	u	273	0	0	623.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-01-13 14:33:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	017.9		g	-61.9	3.68e-05	10	1	2.58e-08	4.08e-08	4.06e-09	u	273	0	0	673.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-01-21 11:53:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	017.4		g	-61.7	3.66e-05	11	1	2.45e-08	3.41e-08	3.83e-09	u	273	0	0	698.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-01-28 12:36:02	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	016.9		g	-61.5	3.64e-05	12	1	2.01e-08	1.63e-08	5.82e-09	u	273	0	0	723.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-02-04 12:34:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	017.6		g	-61.4	3.63e-05	13	1	1.39e-08	1.92e-08	6.43e-09	u	273	0	0	748.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-02-07 14:04:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	016.9		g	-61.5	3.63e-05	14	1	1.36e-08	3.59e-08	7.44e-09	u	273	0	0	773.0
This study	unknown	Z93.1	Z93	Z93.1a	Z93.1a:LP-DIR-T	hargrave 2016-02-11 13:00:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	017.9		g	-61.5	3.64e-05	15	1	1.94e-08	1.54e-08	9.23e-09	u	273	0	0	788.0
