tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-09-30 18:13:12	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.7	022.0		g	-76.2	2.41e-05	1	1	1.16e-08	1.45e-08	4.14e-09	u	273	0	0	273
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-10-14 16:42:59	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	0.7	020.6		g	-76.0	2.42e-05	2	1	6.70e-09	4.58e-09	2.97e-09	u	273	0	0	77
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-10-21 18:24:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	017.5		g	-76.6	2.42e-05	3	1	7.44e-09	7.59e-09	3.12e-09	u	273	0	0	348.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-10-28 18:31:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	019.2		g	-76.4	2.43e-05	4	1	5.38e-09	8.79e-09	2.28e-09	u	273	0	0	373.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-11-11 13:28:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	023.7		g	-76.3	2.44e-05	5	1	2.48e-08	1.83e-08	4.64e-09	u	273	0	0	423.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-11-18 14:26:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	022.0		g	-75.9	2.44e-05	6	1	2.73e-08	1.56e-08	5.26e-09	u	273	0	0	473.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-12-10 15:18:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	021.2		g	-75.9	2.44e-05	7	1	1.77e-08	1.18e-08	4.57e-09	u	273	0	0	523.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2015-12-17 18:05:30	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	023.5		g	-75.9	2.44e-05	8	1	2.42e-08	2.15e-08	2.51e-09	u	273	0	0	573.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-01-08 11:15:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	018.1		g	-76.1	2.44e-05	9	1	1.65e-08	1.13e-08	3.14e-09	u	273	0	0	623.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-01-12 14:15:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.8	018.4		g	-75.8	2.43e-05	10	1	1.60e-08	1.21e-08	4.30e-09	u	273	0	0	673.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-01-21 11:25:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	017.9		g	-75.7	2.43e-05	11	1	8.32e-09	6.38e-09	3.86e-09	u	273	0	0	698.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-01-28 12:06:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	019.3		g	-75.5	2.42e-05	12	1	1.86e-08	1.73e-08	4.27e-09	u	273	0	0	723.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-02-04 12:06:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	023.0		g	-75.3	2.42e-05	13	1	2.30e-08	1.48e-08	4.77e-09	u	273	0	0	748.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-02-07 13:34:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	021.5		g	-75.5	2.42e-05	14	1	2.16e-08	2.38e-08	4.87e-09	u	273	0	0	773.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-02-11 12:36:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	021.4		g	-75.7	2.42e-05	15	1	1.83e-08	1.68e-08	4.56e-09	u	273	0	0	788.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-02-17 11:16:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	020.4		g	-75.2	2.42e-05	16	1	2.05e-08	1.98e-08	4.05e-09	u	273	0	0	803.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-02-24 15:48:52	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	022.0		g	-75.3	2.42e-05	17	1	2.92e-08	1.75e-08	6.74e-09	u	273	0	0	818.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-02 15:15:57	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	021.9		g	-75.5	2.42e-05	18	1	2.08e-08	1.90e-08	4.10e-09	u	273	0	0	823.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-04 10:06:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	018.7		g	-75.6	2.42e-05	19	1	1.89e-08	2.26e-08	4.17e-09	u	273	0	0	828.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-10 12:06:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	020.5		g	-75.3	2.42e-05	20	1	1.99e-08	1.70e-08	4.72e-09	u	273	0	0	833.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-13 18:15:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	020.3		g	-75.3	2.42e-05	21	1	1.65e-08	1.76e-08	5.01e-09	u	273	0	0	838.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-17 12:40:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	020.2		g	-75.0	2.40e-05	22	1	2.81e-08	1.97e-08	4.58e-09	u	273	0	0	843.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-03-30 20:53:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	015.1		g	-75.5	2.40e-05	23	1	3.16e-08	2.21e-08	7.03e-09	u	273	0	0	846.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-04-10 19:31:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	020.2		g	-75.8	2.40e-05	24	1	1.77e-08	1.59e-08	4.49e-09	u	273	0	0	849.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-04-18 20:16:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	018.9		g	-75.7	2.41e-05	25	1	3.32e-08	1.93e-08	5.44e-09	u	273	0	0	852.0
This study	unknown	Z91.1	Z91	Z91.1a	Z91.1a:LP-DIR-T	hargrave 2016-04-21 13:04:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	018.0		g	-75.8	2.41e-05	26	1	2.59e-08	1.33e-08	2.95e-09	u	273	0	0	855.0
