tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-09-30 15:13:01	LT-NO:LP-DIR-T	pmagpy-3.4.0	2.2	224.3		g	-50.9	3.41e-07	1	1	2.50e-10	2.46e-10	3.65e-11	u	273	0	0	273
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-10-08 16:29:21	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.5	221.1		g	-55.1	3.11e-07	2	1	3.67e-10	3.44e-10	3.69e-11	u	273	0	0	77
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-10-15 18:07:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	226.3		g	-59.5	3.22e-07	3	1	2.62e-10	4.17e-10	1.21e-10	u	273	0	0	348.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-10-28 12:54:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	237.6		g	-66.0	3.42e-07	4	1	1.39e-10	6.72e-11	6.80e-11	u	273	0	0	373.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-11-05 15:35:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	287.5		g	-80.0	4.09e-07	5	1	2.62e-10	9.53e-11	5.53e-11	u	273	0	0	423.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-11-18 16:45:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	310.5		g	-80.9	4.20e-07	6	1	2.10e-10	8.74e-11	7.99e-11	u	273	0	0	473.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-12-10 14:11:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	328.4		g	-81.1	4.09e-07	7	1	1.18e-10	1.00e-10	6.20e-11	u	273	0	0	523.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-12-17 17:11:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	355.8		g	-80.0	4.01e-07	8	1	1.22e-10	1.70e-10	4.77e-11	u	273	0	0	573.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2015-12-20 10:54:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	017.8		g	-81.0	3.77e-07	9	1	1.50e-10	1.79e-10	5.33e-11	u	273	0	0	623.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-01-08 20:09:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	090.4		g	-85.6	3.02e-07	10	1	9.77e-11	9.12e-11	4.49e-11	u	273	0	0	673.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-01-12 13:24:03	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	151.0		g	-80.9	2.70e-07	11	1	8.25e-11	1.53e-10	4.89e-11	u	273	0	0	698.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-01-14 10:29:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	166.9		g	-72.4	2.40e-07	12	1	7.03e-11	3.11e-10	4.43e-11	u	273	0	0	723.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-01-27 13:38:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	177.0		g	-60.9	2.12e-07	13	1	1.22e-10	1.57e-10	5.60e-11	u	273	0	0	748.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-01-29 13:52:24	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	178.6		g	-47.7	1.89e-07	14	1	1.02e-10	1.42e-10	1.15e-10	u	273	0	0	773.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-02-10 12:56:53	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.1	181.6		g	-38.1	1.77e-07	15	1	1.40e-10	7.70e-11	9.22e-11	u	273	0	0	788.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-02-12 15:09:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	181.7		g	-31.8	1.71e-07	16	1	1.17e-10	1.72e-10	8.97e-11	u	273	0	0	803.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-02-19 13:27:50	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	177.6		g	-29.6	1.58e-07	17	1	8.51e-11	6.51e-11	4.78e-11	u	273	0	0	818.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-03-02 11:43:48	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.6	182.8		g	-29.8	1.60e-07	18	1	8.93e-11	1.58e-10	8.31e-11	u	273	0	0	823.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-03-09 13:38:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	184.0		g	-31.7	1.44e-07	19	1	1.01e-10	1.19e-10	7.14e-11	u	273	0	0	828.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-03-16 11:43:11	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	192.0		g	-34.7	1.31e-07	20	1	5.43e-11	1.14e-10	6.40e-11	u	273	0	0	833.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-03-18 00:42:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	185.8		g	-37.8	1.18e-07	21	1	7.03e-11	1.94e-10	8.63e-11	u	273	0	0	838.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-03-30 20:05:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	203.4		g	-50.8	1.10e-07	22	1	8.55e-11	1.67e-10	1.07e-10	u	273	0	0	843.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-04-07 12:10:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	12.7	015.9		g	-48.4	1.32e-07	23	1	1.78e-10	6.06e-10	6.44e-10	u	273	0	0	846.0
This study	unknown	Z75.5	Z75	Z75.5a	Z75.5a:LP-DIR-T	hargrave 2016-04-07 13:39:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.5	007.6		g	-50.5	1.42e-07	24	1	5.81e-11	2.56e-10	1.77e-10	u	273	0	0	846.0
