tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-10-07 15:08:52	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.4	237.4		g	66.2	2.73e-06	1	1	1.73e-09	8.54e-10	2.85e-10	u	273	0	0	273
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-10-14 14:51:05	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	4.0	238.4		g	67.0	2.67e-06	2	1	4.91e-09	1.50e-09	4.92e-10	u	273	0	0	77
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-10-15 16:43:04	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	239.4		g	66.9	2.68e-06	3	1	4.04e-09	9.40e-10	5.45e-10	u	273	0	0	348.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-10-22 20:40:39	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	240.6		g	67.4	2.65e-06	4	1	3.27e-09	9.43e-10	3.60e-10	u	273	0	0	373.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-11-04 14:45:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	243.2		g	65.4	2.57e-06	5	1	1.02e-09	4.44e-10	2.32e-10	u	273	0	0	423.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-11-18 15:13:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.6	246.0		g	64.7	2.56e-06	6	1	5.92e-10	3.96e-10	2.09e-10	u	273	0	0	473.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-12-03 12:31:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	245.7		g	64.6	2.53e-06	7	1	9.60e-10	4.06e-10	2.25e-10	u	273	0	0	523.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2015-12-17 15:39:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	250.1		g	63.8	2.50e-06	8	1	1.15e-09	5.42e-10	2.28e-10	u	273	0	0	573.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-07 11:39:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	249.2		g	63.4	2.49e-06	9	1	1.20e-09	5.82e-10	1.37e-10	u	273	0	0	623.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-08 18:45:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	244.5		g	62.4	2.60e-06	10	1	1.53e-09	5.34e-10	1.55e-10	u	273	0	0	673.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-12 12:00:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	243.1		g	62.2	2.64e-06	11	1	1.87e-09	6.32e-10	1.12e-10	u	273	0	0	698.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-14 09:05:49	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	237.0		g	61.8	2.71e-06	12	1	1.77e-09	7.71e-10	1.01e-10	u	273	0	0	723.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-22 13:49:28	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.9	233.5		g	62.0	2.79e-06	13	1	2.04e-09	1.63e-09	2.33e-10	u	273	0	0	748.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-01-29 12:28:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	232.1		g	61.0	2.86e-06	14	1	1.02e-09	1.14e-09	3.39e-10	u	273	0	0	773.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-02-04 13:31:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	232.2		g	61.0	2.88e-06	15	1	1.02e-09	1.32e-09	5.98e-10	u	273	0	0	788.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-02-12 13:45:42	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	230.3		g	60.0	2.93e-06	16	1	1.69e-09	1.51e-09	3.77e-10	u	273	0	0	803.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-02-17 13:29:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	230.8		g	60.9	2.92e-06	17	1	1.31e-09	1.39e-09	2.76e-10	u	273	0	0	818.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-02-26 12:06:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	230.9		g	60.8	2.89e-06	18	1	1.12e-09	1.22e-09	4.01e-10	u	273	0	0	823.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-03-04 11:29:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	228.3		g	61.6	2.90e-06	19	1	1.05e-09	1.39e-09	4.33e-10	u	273	0	0	828.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-03-16 10:16:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	229.3		g	60.6	2.89e-06	20	1	1.05e-09	1.38e-09	3.84e-10	u	273	0	0	833.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-03-17 23:12:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	229.8		g	61.1	2.90e-06	21	1	8.45e-10	1.30e-09	2.89e-10	u	273	0	0	838.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-03-30 18:40:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	229.9		g	60.6	2.86e-06	22	1	9.32e-10	1.27e-09	5.08e-10	u	273	0	0	843.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-04-07 10:39:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	227.9		g	61.4	2.87e-06	23	1	9.47e-10	1.21e-09	4.21e-10	u	273	0	0	846.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-04-13 14:22:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	229.9		g	60.7	2.83e-06	24	1	1.03e-09	1.31e-09	3.44e-10	u	273	0	0	849.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-04-19 16:17:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	227.8		g	59.7	2.83e-06	25	1	1.20e-09	1.70e-09	4.40e-10	u	273	0	0	852.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-04-26 11:08:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	229.8		g	61.2	2.78e-06	26	1	1.15e-09	1.47e-09	8.48e-10	u	273	0	0	855.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-01 20:07:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	229.2		g	62.2	2.80e-06	27	1	1.43e-09	1.65e-09	6.56e-10	u	273	0	0	858.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-05 12:12:56	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	229.4		g	60.8	2.75e-06	28	1	1.48e-09	1.34e-09	7.16e-10	u	273	0	0	863.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-10 11:40:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	26.7	226.5		g	43.3	2.04e-06	29	1	5.72e-09	2.36e-09	3.10e-08	u	273	0	0	883.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-10 14:12:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	231.5		g	62.2	2.78e-06	30	1	1.28e-09	1.32e-09	5.56e-10	u	273	0	0	883.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-19 11:12:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	228.9		g	58.7	2.61e-06	31	1	1.20e-09	1.55e-09	8.85e-10	u	273	0	0	903.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-21 15:36:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.0	248.7		g	64.5	2.72e-06	32	1	2.18e-09	3.51e-09	3.90e-09	u	273	0	0	923.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-24 11:46:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.9	226.2		g	49.5	1.66e-06	33	1	1.79e-09	2.41e-09	3.47e-09	u	273	0	0	933.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-05-29 13:02:05	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.9	229.6		g	75.6	2.29e-06	34	1	2.83e-09	7.45e-09	6.17e-09	u	273	0	0	943.0
This study	unknown	Z64.1	Z64	Z64.1a	Z64.1a:LP-DIR-T	hargrave 2016-06-06 13:10:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	18.3	209.5		g	88.8	9.41e-07	35	1	3.05e-09	7.28e-09	8.50e-09	u	273	0	0	948.0
