tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-10-02 10:31:30	LT-NO:LP-DIR-T	pmagpy-3.4.0	0.6	051.6		g	-27.9	2.24e-06	1	1	5.19e-10	3.00e-10	2.01e-10	u	273	0	0	273
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-10-14 16:28:56	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	3.0	054.3		g	-29.8	1.64e-06	2	1	1.91e-09	7.82e-10	6.17e-10	u	273	0	0	77
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-10-22 20:12:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	053.0		g	-30.6	1.64e-06	3	1	7.50e-10	3.73e-10	7.35e-10	u	273	0	0	348.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-11-04 18:00:17	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	052.3		g	-29.2	1.63e-06	4	1	3.79e-10	4.77e-10	5.18e-10	u	273	0	0	373.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-11-11 12:15:37	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	050.6		g	-30.0	1.59e-06	5	1	8.91e-10	7.57e-10	1.25e-10	u	273	0	0	423.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-12-03 09:44:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.8	050.0		g	-30.6	1.51e-06	6	1	4.71e-10	3.15e-10	1.23e-10	u	273	0	0	473.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2015-12-18 12:49:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	047.1		g	-31.9	1.40e-06	7	1	7.26e-10	5.66e-10	1.38e-10	u	273	0	0	523.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2016-01-07 13:54:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	047.0		g	-32.4	1.23e-06	8	1	1.27e-09	1.11e-09	1.10e-10	u	273	0	0	573.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2016-01-11 13:58:51	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	045.9		g	-31.4	9.79e-07	9	1	9.95e-10	9.51e-10	1.96e-10	u	273	0	0	623.0
This study	unknown	Z85.1	Z85	Z85.1a	Z85.1a:LP-DIR-T	hargrave 2016-01-13 12:38:19	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	051.4		g	-30.7	6.37e-07	10	1	5.51e-10	4.00e-10	3.66e-11	u	273	0	0	673.0
