tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-09-30 13:59:14	LT-NO:LP-DIR-T	pmagpy-3.4.0	0.9	314.9		g	-70.4	7.20e-07	1	1	1.28e-10	2.94e-10	1.08e-10	u	273	0	0	273
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-10-14 15:45:05	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.5	312.7		g	-72.7	7.43e-07	2	1	4.61e-10	2.23e-10	7.03e-11	u	273	0	0	77
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-10-15 17:22:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	314.0		g	-73.6	7.58e-07	3	1	2.93e-10	2.99e-10	2.14e-10	u	273	0	0	348.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-10-22 21:20:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	311.5		g	-74.7	8.12e-07	4	1	3.34e-10	2.48e-10	2.03e-10	u	273	0	0	373.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-11-05 14:50:07	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	316.5		g	-80.3	9.57e-07	5	1	3.92e-10	2.10e-10	1.89e-10	u	273	0	0	423.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-11-18 15:56:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	317.8		g	-82.8	9.84e-07	6	1	1.98e-10	2.51e-10	1.76e-10	u	273	0	0	473.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-12-03 11:49:36	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	314.8		g	-84.5	1.02e-06	7	1	1.75e-10	2.66e-10	1.51e-10	u	273	0	0	523.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2015-12-17 16:21:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.0	312.7		g	-86.7	9.96e-07	8	1	3.07e-10	3.04e-10	2.32e-10	u	273	0	0	573.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-07 12:18:09	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	303.2		g	-87.5	8.73e-07	9	1	2.28e-10	2.67e-10	2.60e-10	u	273	0	0	623.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-08 19:24:33	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	313.2		g	-87.1	5.59e-07	10	1	1.74e-10	2.07e-10	2.73e-10	u	273	0	0	673.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-12 12:38:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	286.3		g	-86.5	4.44e-07	11	1	1.01e-10	1.35e-10	2.62e-10	u	273	0	0	698.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-14 09:44:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.9	285.3		g	-85.1	3.55e-07	12	1	8.37e-11	9.53e-11	2.80e-10	u	273	0	0	723.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-22 14:29:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	264.7		g	-84.4	2.70e-07	13	1	9.04e-11	1.10e-10	2.50e-10	u	273	0	0	748.0
This study	unknown	Z70.1	Z70	Z70.1a	Z70.1a:LP-DIR-T	hargrave 2016-01-29 13:07:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.5	248.5		g	-84.5	2.26e-07	14	1	9.46e-11	9.81e-11	2.69e-10	u	273	0	0	773.0
