tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-10-01 15:15:07	LT-NO:LP-DIR-T	pmagpy-3.4.0	3.2	137.1		g	-48.2	4.09e-07	1	1	5.09e-10	3.17e-10	1.86e-10	u	273	0	0	273
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-10-08 16:49:20	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	4.2	132.7		g	-48.6	3.81e-07	2	1	6.00e-10	4.04e-10	1.71e-10	u	273	0	0	77
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-10-22 19:15:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.4	132.5		g	-51.4	3.82e-07	3	1	6.97e-10	2.24e-10	3.04e-10	u	273	0	0	348.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-11-04 17:02:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	128.8		g	-52.3	3.78e-07	4	1	3.67e-10	2.70e-10	1.56e-10	u	273	0	0	373.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-11-11 15:09:31	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	134.7		g	-53.2	3.73e-07	5	1	1.40e-10	1.50e-10	1.38e-10	u	273	0	0	423.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-11-23 19:16:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.5	129.9		g	-52.6	3.60e-07	6	1	3.53e-10	1.98e-10	1.65e-10	u	273	0	0	473.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2015-12-10 19:01:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.4	134.1		g	-50.5	3.43e-07	7	1	2.85e-10	2.20e-10	1.44e-10	u	273	0	0	523.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-01-07 12:55:38	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	139.7		g	-49.5	3.33e-07	8	1	3.53e-10	3.35e-10	1.01e-10	u	273	0	0	573.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-01-11 13:04:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	7.1	147.7		g	-45.5	3.19e-07	9	1	6.26e-10	8.44e-10	9.81e-11	u	273	0	0	623.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-01-13 11:42:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.3	149.7		g	-34.7	3.14e-07	10	1	3.64e-10	5.01e-10	9.08e-11	u	273	0	0	673.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-01-20 13:47:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	150.8		g	-32.3	3.14e-07	11	1	2.59e-10	3.14e-10	1.01e-10	u	273	0	0	698.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-01-22 12:24:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	152.8		g	-26.7	3.13e-07	12	1	2.59e-10	3.87e-10	1.01e-10	u	273	0	0	723.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-03 13:21:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	157.1		g	-22.5	3.12e-07	13	1	2.08e-10	3.31e-10	1.17e-10	u	273	0	0	748.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-05 10:46:15	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.2	157.6		g	-17.7	3.19e-07	14	1	2.17e-10	4.27e-10	1.14e-10	u	273	0	0	773.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-11 13:53:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.2	159.5		g	-15.3	3.23e-07	15	1	1.95e-10	1.19e-10	1.18e-10	u	273	0	0	788.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-19 12:06:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	155.7		g	-13.0	3.27e-07	16	1	1.47e-10	1.79e-10	1.28e-10	u	273	0	0	803.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-22 11:06:34	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.3	159.9		g	-10.3	3.30e-07	17	1	1.70e-10	3.17e-10	1.29e-10	u	273	0	0	818.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-26 10:42:46	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	159.5		g	-10.2	3.29e-07	18	1	2.10e-10	3.91e-10	1.28e-10	u	273	0	0	823.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-02-29 10:37:54	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	159.2		g	-08.8	3.22e-07	19	1	1.58e-10	2.62e-10	8.80e-11	u	273	0	0	828.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-03-03 14:31:55	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	159.6		g	-08.9	3.03e-07	20	1	1.98e-10	3.82e-10	1.01e-10	u	273	0	0	833.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-03-10 13:38:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.5	204.8		g	-35.7	2.77e-07	21	1	2.19e-10	3.89e-10	6.06e-11	u	273	0	0	838.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-03-18 00:50:08	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.8	144.2		g	-08.6	1.55e-07	22	1	1.31e-10	1.54e-10	3.48e-11	u	273	0	0	843.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-03-31 19:43:16	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.4	132.5		g	-07.6	1.16e-07	23	1	1.32e-10	1.28e-10	3.74e-11	u	273	0	0	846.0
This study	unknown	Z77.1	Z77	Z77.1a	Z77.1a:LP-DIR-T	hargrave 2016-04-08 11:08:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.1	111.2		g	-06.1	8.21e-08	24	1	9.45e-11	7.22e-11	4.11e-11	u	273	0	0	849.0
