tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-10-07 15:33:21	LT-NO:LP-DIR-T	pmagpy-3.4.0	4.2	315.2		g	-26.2	1.14e-05	1	1	1.66e-08	1.70e-08	1.07e-09	u	273	0	0	273
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-10-14 15:15:32	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	5.3	317.1		g	-25.8	1.14e-05	2	1	1.80e-08	2.37e-08	6.58e-09	u	273	0	0	77
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-10-15 17:08:01	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.9	315.8		g	-25.6	1.15e-05	3	1	8.13e-09	1.29e-08	6.60e-09	u	273	0	0	348.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-10-22 21:06:21	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	5.6	319.1		g	-25.1	1.15e-05	4	1	1.71e-08	2.60e-08	9.12e-09	u	273	0	0	373.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-11-04 15:10:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.7	315.7		g	-26.4	1.17e-05	5	1	2.22e-09	2.54e-09	2.87e-09	u	273	0	0	423.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-11-18 15:42:10	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	316.7		g	-26.5	1.17e-05	6	1	4.79e-09	4.32e-09	9.50e-10	u	273	0	0	473.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-12-03 12:02:23	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	0.5	317.7		g	-26.5	1.18e-05	7	1	1.71e-09	1.99e-09	1.03e-09	u	273	0	0	523.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2015-12-17 16:07:35	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	316.6		g	-26.4	1.18e-05	8	1	4.89e-09	5.54e-09	1.85e-09	u	273	0	0	573.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2016-01-07 12:02:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	4.7	317.3		g	-26.2	1.16e-05	9	1	1.84e-08	2.01e-08	1.60e-09	u	273	0	0	623.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2016-01-08 19:11:43	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.0	317.2		g	-26.5	1.16e-05	10	1	1.07e-08	1.32e-08	2.84e-09	u	273	0	0	673.0
This study	unknown	Z66.1	Z66	Z66.1a	Z66.1a:LP-DIR-T	hargrave 2016-01-12 12:25:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	6.1	317.1		g	-26.5	1.15e-05	11	1	2.31e-08	2.61e-08	2.06e-09	u	273	0	0	698.0
