tab 	magic_measurements
er_citation_names	er_location_name	er_sample_name	er_site_name	er_specimen_name	magic_experiment_name	magic_instrument_codes	magic_method_codes	magic_software_packages	measurement_csd	measurement_dec	measurement_description	measurement_flag	measurement_inc	measurement_magn_moment	measurement_number	measurement_positions	measurement_sd_x	measurement_sd_y	measurement_sd_z	measurement_standard	measurement_temp	treatment_ac_field	treatment_dc_field	treatment_temp
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-09-30 17:59:15	LT-NO:LP-DIR-T	pmagpy-3.4.0	1.5	357.4		g	-58.1	4.45e-05	1	1	2.78e-08	6.61e-09	1.31e-08	u	273	0	0	273
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-10-08 14:51:26	LT-LT-Z:LP-DIR-T	pmagpy-3.4.0	1.9	356.1		g	-58.0	4.33e-05	2	1	7.01e-09	3.80e-08	7.47e-09	u	273	0	0	77
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-10-21 18:09:20	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	3.3	355.2		g	-57.8	4.37e-05	3	1	5.18e-08	3.07e-08	2.92e-08	u	273	0	0	348.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-10-28 18:17:58	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	357.1		g	-58.3	4.41e-05	4	1	3.70e-08	1.38e-08	2.26e-08	u	273	0	0	373.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-11-11 13:14:41	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	359.6		g	-58.3	4.41e-05	5	1	1.15e-08	2.25e-08	6.59e-09	u	273	0	0	423.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-11-18 14:11:26	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.6	358.3		g	-58.3	4.45e-05	6	1	1.78e-08	2.66e-08	1.14e-08	u	273	0	0	473.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-12-10 15:05:12	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	359.1		g	-58.3	4.45e-05	7	1	1.70e-08	1.35e-08	8.40e-09	u	273	0	0	523.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2015-12-17 17:48:13	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.2	358.4		g	-58.1	4.48e-05	8	1	2.41e-08	3.60e-08	1.54e-08	u	273	0	0	573.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-01-08 11:01:44	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.7	000.3		g	-58.5	4.52e-05	9	1	1.88e-08	5.14e-08	1.47e-08	u	273	0	0	623.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-01-12 13:58:45	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.7	359.6		g	-58.6	4.52e-05	10	1	1.52e-08	2.99e-08	9.77e-09	u	273	0	0	673.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-01-21 11:12:25	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	359.3		g	-58.4	4.52e-05	11	1	2.06e-08	1.99e-08	1.19e-08	u	273	0	0	698.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-01-28 11:51:06	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	359.4		g	-58.4	4.52e-05	12	1	2.18e-08	1.61e-08	1.12e-08	u	273	0	0	723.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-02-04 11:49:47	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	360.0		g	-58.5	4.56e-05	13	1	1.58e-08	2.33e-08	1.14e-08	u	273	0	0	748.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-02-07 13:18:14	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.3	000.3		g	-58.6	4.56e-05	14	1	1.69e-08	1.94e-08	1.17e-08	u	273	0	0	773.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-02-11 12:23:22	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	2.0	000.7		g	-59.0	4.56e-05	15	1	3.14e-08	2.11e-08	1.86e-08	u	273	0	0	788.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-02-15 13:05:18	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.4	359.4		g	-58.7	4.56e-05	16	1	2.06e-08	1.79e-08	1.35e-08	u	273	0	0	803.0
This study	unknown	Z90.1	Z90	Z90.1a	Z90.1a:LP-DIR-T	hargrave 2016-02-24 15:35:59	LT-T-Z:LP-DIR-T	pmagpy-3.4.0	1.1	359.5		g	-58.5	4.56e-05	17	1	1.51e-08	1.53e-08	1.23e-08	u	273	0	0	818.0
